Plot,Subquadrat,Tree Number,Species Code,Circumference (cm),Conifer or Deciduous,Elevation (m),GPS Latitude,GPS Longitude,Date,,SORT BY elevation_m,
REFP,C,2,NS,120,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,C,3,NS,115,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,D,1,NS,160,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,D,2,NS,220,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,D,3,NS,135,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,D,4,EY,160,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,E,1,NS,160,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,E,2,NS,190,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,E,3,NS,100,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,E,4,NS,100,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,F,1,NS,190,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,F,2,NS,170,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,F,3,NS,180,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,F,4,NS,160,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,G,1,EY,80,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,G,2,NS,190,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,G,3,NS,120,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,G,4,NS,190,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,H,1,NS,130,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,H,2,NS,120,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,H,3,NS,100,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,H,4,NS,110,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,H,5,NS,83,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,1,EA,110,Deciduous,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,3,EA,30,Deciduous,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,4,NS,120,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,5,NS,40,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,6,EA,80,Deciduous,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,7,NS,112,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,8,NS,120,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,9,NS,110,Conifer,933,46.3261333°,006.99955°,10/10/2017,,933.00,
REFP,I,10,EA,76,Deciduous,933,46.3261333°,006.99955°,10/10/2017,,933.00,
LRFP,A,1,UC,190,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,A,2,EB,50,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,A,3,UD,73,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,A,4,UD,86.2,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,A,5,UD,44,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,A,6,UD,50,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,A,7,UC,43,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,B,1,EB,78,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,B,2,UD,38,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,B,3,UD,40,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,B,4,UD,140,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,B,5,UD,74,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,B,6,UD,55,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,C,1,UD,120,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,C,2,UD,37,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,C,3,UC,33,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,C,4,UD,41,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,C,5,UD,122,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,D,1,UC,105,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,D,2,U,115,Unknown,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,D,3,UD,44,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,D,4,UD,48,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,E,1,NS,229,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,E,2,EB,120,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,E,3,EB,106,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,E,4,EB,33,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,F,1,NS,126,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,G,1,EB,223,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,G,2,WA,64,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,G,3,UC,32,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,G,4,WA,45,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,H,1,WB,23,Deciduous,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,H,2,NS,21,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,H,3,NS,69,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,H,4,NS,245,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
LRFP,I,1,NS,184,Conifer,1116,46.3319167°,007.0017333°,10/10/2017,,"1,116.00",
BGFP,A,1,UD,52,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,2,EB,94,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,3,EB,80,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,4,UD,30,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,5,UD,115,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,6,UD,54,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,7,EB,90,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,8,EB,33,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,9,SM,80,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,10,SM,70,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,A,11,UD,41,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,1,UD,55,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,2,UD,64,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,3,NM,48,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,4,NM,49,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,5,NM,45,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,6,NM,37,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,7,NM,42,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,8,NM,32,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,9,EB,54,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,10,UD,146,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,11,BA,34,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,B,12,UD,44,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,1,NM,40,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,2,NM,49,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,3,NM,50,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,4,NM,49,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,5,SO,50,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,6,UD,54,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,7,SO,56,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,8,EB,50,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,C,9,SO,54,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,D,1,SM,83,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,D,2,UD,110,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,D,3,EH,37,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,D,4,UD,69,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,D,5,unknown,32,,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,D,6,unknown,78,,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,E,1,UD,56,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,E,2,SM,45,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,E,3,EA,86,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,E,4,UD,56,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,E,5,WE,176,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,F,1,SO,85,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,F,2,UD,51,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,F,3,UD,51,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,F,4,UD,35,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,G,1,EA,50,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,G,2,NM,53,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,G,3,NM,36,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,G,4,UD,32,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,G,5,EA,33,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,G,6,NM,42,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,G,7,UD,47,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,G,8,SO,53,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,1,SO,54,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,2,EA,60,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,3,EA,56,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,4,EA,31,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,5,UD,57,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,6,UD,61,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,7,SM,71,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,8,SM,56,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,9,SO,64,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,10,SO,41,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,11,SO,51,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,12,EA,40,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,13,SO,48,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,14,NM,53,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,15,SO,61,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,16,SO,44,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,17,SO,45,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,H,19,SO,76,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,I,1,UD,45,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,I,2,NM,44,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,I,3,EA,64,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,I,4,EA,65,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,I,5,NM,45,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,I,6,SO,59,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,I,7,SO,50,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
BGFP,I,8,SO,34,Deciduous,1270,46.3335278°,007.0099861°,10/10/2017,,"1,270.00",
STFP,A,1,SM,180,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,B,1,UD,100,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,B,2,SF,140,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,B,3,SF,136,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,C,1,SF,140,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,C,2,SF,70,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,C,3,SF,150,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,D,1,SF,96,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,D,2,SF,35,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,D,3,SM,135,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,D,4,SM,106,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,E,1,SF,37,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,E,2,SF,167,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,E,3,WA,77,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,E,4,FB,11,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,E,5,SP,177,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,E,6,NM,88,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,E,7,SF,73,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,F,1,SF,172,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,F,2,SF,208,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,F,3,EB,130,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,F,4,SF,208,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,G,1,SF,137,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,G,2,SF,76,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,G,3,SF,57,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,G,4,SF,250,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,G,5,SM,53,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,G,6,SF,152,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,1,SF,170,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,2,SF,63,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,3,SF,127,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,4,SF,51,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,5,SF,100,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,6,SF,104,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,7,SF,33,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,8,SF,57,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,H,9,SF,63,Conifer,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,I,1,EA,74,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,I,2,EA,144,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,I,3,EA,35,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,I,4,EA,31,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
STFP,I,5,EA,31,Deciduous,1277,46.338396,7.019926,10/10/2017,,"1,277.00",
CRFP,A,1,EB,61,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,A,2,SM,44,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,A,3,SF,77,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,A,4,WB,14,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,A,5,SF,11,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,B,1,SP,15,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,B,2,SF,25,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,B,3,NP,70,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,B,4,SF,145,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,C,1,NM,66,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,D,1,EA,40,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,D,2,SF,45,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,D,3,SM,49,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,D,4,SM,41,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,D,5,SF,38,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,F,1,UD,131,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,F,2,UC,72,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,F,3,UD,34,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,E,1,UD,40,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,G,1,NS,196,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,G,2,NS,27.5,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,G,3,SM,71,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,G,4,NS,38,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,G,5,NS,122,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,G,6,SM,71,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,G,7,EA,44,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,G,8,SM,32.5,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,H,1,NS,34.5,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,H,2,EA,31.4,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,H,3,NS,117,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,H,4,SM,69.5,Deciduous,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
CRFP,H,5,NS,134,Conifer,1362,46.3352167°,006.9971000°,10/10/2017,,"1,362.00",
BEFP,A,1,SF,84.5,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,A,2,SF,132,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,A,3,SF,84,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,A,4,NS,60,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,B,1,NS,109,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,B,2,SF,48,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,B,3,SF,55,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,C,1,SP,116,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,C,2,L,119,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,C,3,SF,100,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,C,4,NS,150,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,C,5,SF,74,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,C,6,SM,60,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,D,1,SF,48,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,D,2,NS,120,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,D,3,NS,103,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,D,4,NS,193,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,D,5,SM,56,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,D,6,NS,93,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,E,1,SF,122,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,1,LA,172,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,2,LA,112.5,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,3,NS,152.5,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,4,NS,130.5,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,5,LA,116,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,6,UC,144,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,7,SM,66.5,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,8,SM,142,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,9,SM,87,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,F,10,LA,83.5,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,G,1,UC,148,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,G,2,SM,75,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,G,3,LA,72,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,G,4,LA,44.5,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,G,5,NS,123,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,H,1,LA,89,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,H,2,LA,100.5,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,H,3,LA,101,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,H,4,WE,49,Deciduous,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,I,1,LA,53,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,I,2,NS,183,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,I,3,LA,43,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,I,4,LA,54,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,I,5,LA,140,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,I,6,LA,119.5,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,I,7,LA,53,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BEFP,I,8,LA,64,Conifer,1478,46.3464194°,007.0083028°,10/10/2017,,"1,478.00",
BPFP,A,1,NS,178,Conifer,1703,46.3446389°,006.9945306°,10/10/2017,,"1,703.00",
BPFP,A,2,NS,180,Conifer,1703,46.3446389°,006.9945306°,10/10/2017,,"1,703.00",
